gene_id	slope	rsq	corr	pval	median	abs_corr	testsig
ENSG00000287263_ENSG00000287263	0.018799515438066593	0.09949352614146556	0.3154259439891803	7.593422436856836e-10	-0.10105290156169519	0.3154259439891803	True
ENSG00000141384_TAF4B	-0.01879444300900397	0.09943984329305267	-0.31534083670380025	7.646876329644069e-10	-0.09405893436717949	0.31534083670380025	True
ENSG00000155659_VSIG4	0.018791730152433857	0.09941113836547522	0.31529531928887755	7.660724051247734e-10	-0.2129223309282557	0.31529531928887755	True
ENSG00000055070_SZRD1	0.01878371073059464	0.0993263085238657	0.3151607661557281	7.765322598569438e-10	0.00648087190180085	0.3151607661557281	True
ENSG00000107175_CREB3	0.018753868854466022	0.09901095774970414	0.3146600669765773	8.242169072336868e-10	-0.0066159976242358	0.3146600669765773	True
ENSG00000117602_RCAN3	-0.018752976331023224	0.09900153382776522	-0.3146450918539256	8.242169072336868e-10	-0.07529895373718559	0.3146450918539256	True
ENSG00000103064_SLC7A6	-0.0187250095462506	0.0987064670625496	-0.3141758537229582	8.730365373520816e-10	-0.08216438455060575	0.3141758537229582	True
ENSG00000181467_RAP2B	0.018722432713940963	0.09867930205505038	0.31413261857860336	8.744080825523441e-10	-0.0108345233303464	0.31413261857860336	True
ENSG00000174292_TNK1	-0.018717788443197266	0.09863035151954991	-0.3140546951082725	8.797922875343592e-10	-0.16728477465435085	0.3140546951082725	True
ENSG00000137871_ZNF280D	-0.018694235269885555	0.09838228843427821	-0.31365951035203454	9.228261585302913e-10	-0.09740457296470914	0.31365951035203454	True
