ddssize$sizeFactor
GSM3936209	1.02811183836713
GSM3936210	1.15814465128534
GSM3936211	0.881841268601883
GSM3936212	0.619821073499942
GSM3936213	0.482551157915814
GSM3936214	0.683979926252989
GSM3936215	0.916684577605941
GSM3936216	0.83864846412719
GSM3936217	1.26765072322788
GSM3936218	0.983653681658185
GSM3936219	1.16032881697329
GSM3936220	0.66428422120671
GSM3936221	0.94217910218162
GSM3936222	0.923375844767952
GSM3936223	0.888485110974839
GSM3936224	0.919370313267469
GSM3936225	0.941097561887911
GSM3936226	0.881093875062707
GSM3936227	0.972344588737256
GSM3936228	1.18857143566017
GSM3936229	0.922292127103067
GSM3936230	0.846368147531854
GSM3936231	0.752577829120674
GSM3936232	1.00404715084836
GSM3936233	0.648896304069732
GSM3936234	0.931712552987313
GSM3936235	1.03768465202444
GSM3936236	1.31583897867017
GSM3936237	0.829972337153011
GSM3936238	1.18146617750813
GSM3936239	1.06429129219389
GSM3936240	1.10737798745986
GSM3936241	1.17926081070086
GSM3936242	0.975556139196821
GSM3936243	1.51081206874029
GSM3936244	0.976655932645036
GSM3936245	1.13106010890094
GSM3936246	1.07319972221482
GSM3936247	1.09483029523176
GSM3936248	0.826425634742968
GSM3936249	1.23264872163671
GSM3936250	1.02744854868475
GSM3936251	1.13607996524034
GSM3936252	1.22744122988621
GSM3936253	0.913455118385083
GSM3936254	0.898901883138593
GSM3936255	1.11333696922797
GSM3936257	1.43907984034899
GSM3936260	0.880486307391849
GSM3936263	1.00183402950307
GSM3936266	0.893337800497096
GSM3936270	1.62781576085314
GSM3936273	0.684916490574481
GSM3936274	0.866219542981613
GSM3936275	0.954689708891362
GSM3936276	0.999691898280273
GSM3936277	1.02249623002746
GSM3936278	1.00184153246088
GSM3936279	0.92940752903187
GSM3936280	1.14461059847935
GSM3936281	1.04339319221237
GSM3936282	0.870867013073474
GSM3936283	1.08275944764055
GSM3936284	1.04119196693372
GSM3936285	1.06449588465072
GSM3936286	1.14920263024291
GSM3936287	1.32373981558393
GSM3936288	0.916601407679695
GSM3936289	0.999962109169527
GSM3936290	1.1679163333186
GSM3936291	1.00639489689561
GSM3936292	1.27152811464263
GSM3936293	1.23394780147192
GSM3936294	1.35940888201646
GSM3936295	1.06271494432833
GSM3936296	0.998514141418723
GSM3936297	1.30266204346917
GSM3936298	1.16795397313745
GSM3936299	0.962874609721789
GSM3936300	1.09453229679352
GSM3936301	0.735903362934853
GSM3936302	0.918700131750255
GSM3936303	0.819828640695611
GSM3936304	1.77504573565636
GSM3936305	1.16026599122386
GSM3936306	0.967653212587532
GSM3936307	0.664977107406759
GSM3936308	1.11432441355429
GSM3936309	0.946569521617346
GSM3936310	0.988352710571046
GSM3936311	1.02151682084023
GSM3936312	1.06491177093056
GSM3936313	0.999548264900423
GSM3936314	1.07103027979764
GSM3936315	0.940213468132926
GSM3936316	1.42103207044323
GSM3936317	0.982318213216424
GSM3936318	1.07716750276298
GSM3936319	1.01069721039209
GSM3936320	1.15993854812856
